nodeID  	 x-coordinate  	y-coordinate
2311	219	506
2310	215	506
2309	227	537
2308	227	537
2307	227	539
2306	227	539
2305	227	539
2304	227	539
2303	227	539
2302	230	535
2301	232	536
2300	231	536
2299	233	533
2298	230	535
2297	232	533
2296	233	532
2295	232	532
2294	232	532
2293	229	533
2292	223	523
2291	224	524
2290	225	524
2289	227	529
2288	227	529
2287	234	538
2286	240	534
2285	244	563
2284	243	563
2283	240	561
2282	239	561
2281	236	558
2280	243	556
2279	241	562
2278	155	551
2277	184	518
2276	184	518
2275	184	518
2274	184	518
2273	181	527
2272	182	525
2271	184	518
2270	175	546
2269	175	544
2268	175	544
2267	176	537
2266	176	537
2265	176	537
2264	175	545
2263	175	545
2262	174	549
2261	174	546
2260	190	541
2259	188	545
2258	190	542
2257	195	536
2256	195	541
2255	196	542
2254	211	580
2253	201	565
2252	196	564
2251	202	564
2250	195	564
2249	195	563
2248	201	571
2247	200	562
2246	201	559
2245	201	571
2244	200	565
2243	201	574
2242	200	569
2241	222	431
2240	211	422
2239	218	430
2238	161	541
2237	162	543
2236	161	540
2235	163	540
2234	171	544
2233	174	534
2232	169	545
2231	163	546
2230	167	542
2229	167	539
2228	144	553
2227	145	552
2226	138	552
2225	140	554
2224	137	551
2223	147	550
2222	147	552
2221	147	551
2220	147	551
2219	148	551
2218	147	551
2217	147	552
2216	148	552
2215	247	562
2214	190	457
2213	186	474
2212	194	472
2211	182	476
2210	185	474
2209	196	479
2208	196	479
2207	195	479
2206	197	480
2205	194	478
2204	192	477
2203	197	480
2202	189	479
2201	190	472
2200	190	472
2199	190	472
2198	178	470
2197	193	452
2196	195	455
2195	191	452
2194	192	457
2193	195	455
2192	181	474
2191	185	474
2190	185	474
2189	189	474
2188	186	475
2187	197	461
2186	196	461
2185	197	473
2184	198	473
2183	193	466
2182	196	461
2181	196	461
2180	194	462
2179	195	463
2178	198	466
2177	200	461
2176	174	458
2175	172	455
2174	173	455
2173	177	446
2172	176	444
2171	193	440
2170	193	460
2169	192	460
2168	192	460
2167	192	460
2166	192	460
2165	186	457
2164	185	456
2163	186	457
2162	191	461
2161	188	457
2160	184	456
2159	192	461
2158	192	460
2157	190	461
2156	190	461
2155	191	459
2154	110	563
2153	123	571
2152	118	570
2151	117	570
2150	116	570
2149	113	566
2148	124	581
2147	124	572
2146	124	582
2145	116	577
2144	123	578
2143	111	574
2142	112	574
2141	118	578
2140	114	576
2139	124	579
2138	108	570
2137	119	596
2136	125	594
2135	127	592
2134	127	592
2133	127	600
2132	127	600
2131	127	600
2130	129	598
2129	244	458
2128	246	459
2127	245	459
2126	245	458
2125	227	432
2124	231	561
2123	228	559
2122	221	556
2121	219	555
2120	215	557
2119	205	562
2118	218	555
2117	222	557
2116	218	568
2115	222	550
2114	225	456
2113	221	449
2112	220	449
2111	224	435
2110	225	435
2109	225	436
2108	226	438
2107	226	438
2106	226	439
2105	227	440
2104	228	440
2103	229	441
2102	230	443
2101	230	443
2100	231	446
2099	231	447
2098	231	450
2097	231	450
2096	231	450
2095	231	451
2094	230	444
2093	230	444
2092	231	451
2091	231	451
2090	225	434
2089	226	433
2088	150	587
2087	148	583
2086	151	595
2085	147	572
2084	157	584
2083	147	573
2082	147	578
2081	147	573
2080	155	573
2079	154	565
2078	177	624
2077	193	632
2076	187	617
2075	185	614
2074	195	609
2073	200	616
2072	199	615
2071	199	615
2070	199	615
2069	201	616
2068	196	615
2067	199	615
2066	196	615
2065	202	608
2064	203	611
2063	202	612
2062	201	616
2061	199	615
2060	205	619
2059	203	613
2058	203	612
2057	203	611
2056	207	623
2055	228	580
2054	230	581
2053	235	591
2052	230	581
2051	229	581
2050	235	591
2049	234	591
2048	208	595
2047	205	611
2046	216	606
2045	212	609
2044	210	607
2043	205	609
2042	219	579
2041	218	580
2040	224	580
2039	217	579
2038	218	571
2037	218	570
2036	215	581
2035	203	579
2034	203	579
2033	207	623
2032	205	620
2031	207	623
2030	212	619
2029	204	613
2028	209	616
2027	209	616
2026	208	616
2025	208	616
2024	206	615
2023	207	615
2022	207	623
2021	203	611
2020	203	612
2019	207	622
2018	204	611
2017	203	611
2016	183	490
2015	189	497
2014	191	500
2013	191	500
2012	186	491
2011	184	490
2010	188	492
2009	204	502
2008	200	497
2007	208	506
2006	193	502
2005	199	494
2004	199	494
2003	199	494
2002	193	502
2001	193	502
2000	188	510
1999	188	493
1998	189	497
1997	189	509
1996	189	509
1995	189	509
1994	203	503
1993	150	539
1992	159	538
1991	147	548
1990	160	540
1989	145	546
1988	149	546
1987	153	543
1986	147	535
1985	146	546
1984	209	421
1983	209	420
1982	207	422
1981	186	598
1980	197	593
1979	188	590
1978	194	592
1977	195	592
1976	196	593
1975	186	589
1974	189	603
1973	184	591
1972	185	592
1971	208	461
1970	212	464
1969	212	466
1968	213	461
1967	211	465
1966	219	475
1965	224	476
1964	209	473
1963	206	472
1962	209	475
1961	211	473
1960	204	483
1959	212	473
1958	212	472
1957	219	469
1956	215	472
1955	210	474
1954	209	475
1953	215	471
1952	215	472
1951	219	470
1950	210	473
1949	211	473
1948	210	473
1947	210	473
1946	204	482
1945	212	473
1944	212	473
1943	210	450
1942	210	450
1941	232	469
1940	230	465
1939	230	465
1938	230	465
1937	207	461
1936	206	460
1935	236	489
1934	233	484
1933	229	482
1932	170	612
1931	170	621
1930	173	592
1929	157	605
1928	159	607
1927	165	613
1926	176	614
1925	132	585
1924	133	584
1923	133	584
1922	136	588
1921	136	588
1920	139	592
1919	127	581
1918	129	582
1917	131	583
1916	131	583
1915	133	584
1914	128	581
1913	134	584
1912	134	586
1911	134	585
1910	147	595
1909	143	608
1908	134	571
1907	134	596
1906	134	596
1905	142	595
1904	219	521
1903	224	534
1902	221	533
1901	218	529
1900	158	584
1899	161	581
1898	184	573
1897	183	571
1896	178	570
1895	179	570
1894	180	570
1893	181	570
1892	181	570
1891	185	572
1890	183	572
1889	184	581
1888	183	580
1887	183	580
1886	176	585
1885	177	583
1884	173	587
1883	186	579
1882	182	584
1881	180	582
1880	178	581
1879	186	582
1878	185	583
1877	175	553
1876	182	542
1875	181	542
1874	174	560
1873	172	556
1872	175	559
1871	174	562
1870	173	564
1869	173	565
1868	174	564
1867	173	563
1866	174	564
1865	173	564
1864	174	564
1863	173	564
1862	174	563
1861	174	563
1860	174	561
1859	173	561
1858	173	562
1857	175	564
1856	174	564
1855	174	562
1854	175	563
1853	170	556
1852	173	561
1851	173	562
1850	159	559
1849	171	569
1848	161	564
1847	171	568
1846	172	570
1845	171	568
1844	172	568
1843	172	568
1842	171	568
1841	171	568
1840	171	568
1839	172	566
1838	172	566
1837	172	565
1836	174	567
1835	173	565
1834	172	564
1833	172	565
1832	172	565
1831	174	566
1830	174	566
1829	171	564
1828	172	565
1827	160	561
1826	173	565
1825	173	566
1824	173	565
1823	173	569
1822	173	569
1821	172	568
1820	173	565
1819	173	565
1818	169	567
1817	168	566
1816	172	569
1815	173	569
1814	174	567
1813	173	579
1812	174	581
1811	157	566
1810	159	567
1809	166	576
1808	163	571
1807	166	576
1806	169	573
1805	170	569
1804	166	568
1803	162	569
1802	166	568
1801	166	569
1800	166	568
1799	172	571
1798	161	569
1797	167	570
1796	163	570
1795	166	568
1794	171	576
1793	173	574
1792	170	570
1791	165	569
1790	166	568
1789	165	569
1788	165	571
1787	162	566
1786	163	566
1785	185	552
1784	174	566
1783	188	563
1782	195	564
1781	174	565
1780	185	542
1779	175	566
1778	174	566
1777	197	542
1776	175	564
1775	175	566
1774	175	565
1773	174	564
1772	174	566
1771	174	565
1770	188	565
1769	191	562
1768	176	566
1767	182	561
1766	186	569
1765	183	566
1764	180	563
1763	182	568
1762	181	565
1761	181	566
1760	182	565
1759	176	567
1758	158	559
1757	162	554
1756	156	551
1755	163	563
1754	158	559
1753	161	554
1752	163	561
1751	161	554
1750	159	556
1749	161	561
1748	161	560
1747	164	558
1746	166	552
1745	168	544
1744	167	548
1743	165	559
1742	165	560
1741	165	559
1740	165	561
1739	165	561
1738	164	564
1737	165	566
1736	166	566
1735	166	567
1734	166	566
1733	167	565
1732	167	557
1731	170	555
1730	168	554
1729	173	563
1728	173	562
1727	165	556
1726	166	556
1725	168	554
1724	169	548
1723	170	552
1722	168	554
1721	168	554
1720	168	554
1719	173	564
1718	172	563
1717	173	563
1716	171	564
1715	171	564
1714	170	555
1713	171	564
1712	171	564
1711	169	548
1710	170	549
1709	371	463
1708	367	464
1707	377	460
1706	360	459
1705	375	455
1704	371	462
1703	361	460
1702	363	460
1701	367	446
1700	368	442
1699	364	447
1698	366	453
1697	366	453
1696	370	446
1695	365	448
1694	367	448
1693	368	447
1692	367	454
1691	367	454
1690	371	462
1689	369	459
1688	364	462
1687	361	454
1686	362	456
1685	365	457
1684	361	457
1683	363	457
1682	368	457
1681	361	448
1680	359	441
1679	359	439
1678	361	448
1677	361	449
1676	364	445
1675	361	440
1674	362	444
1673	363	442
1672	362	443
1671	361	442
1670	363	442
1669	359	438
1668	360	437
1667	375	456
1666	374	457
1665	339	432
1664	336	433
1663	337	432
1662	336	431
1661	336	431
1660	336	430
1659	335	429
1658	336	431
1657	336	431
1656	336	425
1655	337	424
1654	334	427
1653	333	423
1652	327	422
1651	346	422
1650	345	424
1649	346	423
1648	344	425
1647	344	425
1646	343	428
1645	346	426
1644	344	428
1643	346	423
1642	346	424
1641	344	428
1640	348	425
1639	342	426
1638	343	423
1637	348	425
1636	345	424
1635	338	429
1634	352	422
1633	352	422
1632	341	431
1631	339	424
1630	337	425
1629	338	424
1628	349	424
1627	350	422
1626	375	420
1625	371	421
1624	371	421
1623	372	424
1622	372	424
1621	371	421
1620	371	421
1619	371	422
1618	371	424
1617	370	419
1616	370	418
1615	370	417
1614	369	424
1613	369	424
1612	370	422
1611	368	426
1610	369	423
1609	372	415
1608	370	416
1607	368	416
1606	367	427
1605	370	422
1604	369	422
1603	370	422
1602	369	423
1601	366	424
1600	366	426
1599	366	424
1598	370	417
1597	369	422
1596	369	418
1595	369	418
1594	367	426
1593	368	413
1592	370	416
1591	370	417
1590	370	417
1589	371	420
1588	371	420
1587	371	421
1586	379	408
1585	378	424
1584	369	427
1583	368	427
1582	368	427
1581	366	434
1580	365	431
1579	368	427
1578	373	425
1577	367	435
1576	367	435
1575	363	442
1574	367	438
1573	374	427
1572	371	427
1571	370	428
1570	370	427
1569	371	427
1568	367	433
1567	362	422
1566	362	422
1565	364	420
1564	364	418
1563	364	419
1562	363	420
1561	363	419
1560	362	422
1559	361	425
1558	361	421
1557	360	423
1556	360	422
1555	359	424
1554	363	425
1553	361	424
1552	359	423
1551	364	423
1550	365	424
1549	363	423
1548	365	425
1547	364	428
1546	364	423
1545	364	423
1544	363	425
1543	364	427
1542	364	423
1541	365	425
1540	365	426
1539	366	419
1538	365	423
1537	364	423
1536	364	423
1535	362	430
1534	358	426
1533	360	427
1532	359	425
1531	358	426
1530	358	425
1529	358	425
1528	359	426
1527	361	427
1526	361	427
1525	361	427
1524	361	427
1523	357	435
1522	357	435
1521	359	432
1520	359	434
1519	361	428
1518	358	436
1517	359	432
1516	353	430
1515	351	435
1514	351	429
1513	354	428
1512	353	432
1511	354	431
1510	353	431
1509	353	430
1508	351	429
1507	359	443
1506	361	443
1505	354	438
1504	357	441
1503	360	442
1502	361	447
1501	360	449
1500	360	442
1499	358	438
1498	358	438
1497	356	440
1496	353	441
1495	356	445
1494	354	437
1493	359	447
1492	354	437
1491	356	439
1490	356	438
1489	356	437
1488	355	429
1487	356	431
1486	354	433
1485	357	427
1484	356	429
1483	356	430
1482	356	430
1481	356	436
1480	357	435
1479	356	430
1478	356	430
1477	356	431
1476	357	437
1475	357	436
1474	355	429
1473	355	429
1472	355	429
1471	357	436
1470	356	432
1469	354	432
1468	356	436
1467	354	432
1466	355	430
1465	356	429
1464	356	429
1463	356	429
1462	356	429
1461	356	428
1460	356	428
1459	356	430
1458	355	430
1457	357	457
1456	357	457
1455	360	450
1454	349	450
1453	351	446
1452	349	450
1451	351	445
1450	356	449
1449	357	448
1448	360	458
1447	360	459
1446	357	457
1445	361	453
1444	364	410
1443	366	414
1442	367	414
1441	366	415
1440	366	415
1439	366	414
1438	356	425
1437	360	419
1436	360	419
1435	357	424
1434	357	423
1433	358	420
1432	357	420
1431	358	420
1430	358	419
1429	357	424
1428	357	421
1427	356	425
1426	358	421
1425	359	423
1424	357	426
1423	357	425
1422	357	425
1421	358	424
1420	360	418
1419	366	417
1418	354	423
1417	355	425
1416	355	426
1415	355	427
1414	355	425
1413	357	419
1412	350	425
1411	352	427
1410	354	426
1409	351	426
1408	355	422
1407	355	422
1406	356	423
1405	355	421
1404	354	421
1403	354	421
1402	355	421
1401	355	421
1400	357	422
1399	356	422
1398	356	423
1397	357	421
1396	356	420
1395	355	423
1394	356	422
1393	356	422
1392	355	424
1391	354	423
1390	355	424
1389	354	423
1388	354	423
1387	354	423
1386	309	503
1385	331	456
1384	315	491
1383	321	491
1382	305	497
1381	323	504
1380	325	507
1379	323	504
1378	324	507
1377	323	504
1376	324	503
1375	323	504
1374	328	508
1373	329	509
1372	322	503
1371	321	506
1370	331	528
1369	328	537
1368	326	542
1367	326	533
1366	327	524
1365	330	526
1364	327	494
1363	327	494
1362	329	490
1361	327	494
1360	325	493
1359	323	492
1358	327	495
1357	327	494
1356	334	514
1355	335	514
1354	341	518
1353	335	514
1352	259	491
1351	259	491
1350	267	489
1349	265	489
1348	244	490
1347	244	490
1346	246	490
1345	243	490
1344	242	489
1343	248	496
1342	246	490
1341	242	478
1340	243	478
1339	247	495
1338	246	491
1337	244	497
1336	245	498
1335	250	497
1334	245	480
1333	255	476
1332	245	480
1331	245	480
1330	239	489
1329	239	489
1328	234	470
1327	237	472
1326	359	405
1325	358	405
1324	358	405
1323	360	397
1322	360	394
1321	364	396
1320	365	395
1319	362	399
1318	357	403
1317	357	404
1316	357	404
1315	360	398
1314	359	399
1313	359	399
1312	358	400
1311	360	397
1310	365	396
1309	365	395
1308	364	396
1307	361	397
1306	355	404
1305	355	405
1304	346	402
1303	348	405
1302	342	400
1301	345	400
1300	346	410
1299	346	410
1298	344	404
1297	350	401
1296	349	404
1295	349	405
1294	349	406
1293	349	405
1292	349	405
1291	348	406
1290	355	420
1289	353	419
1288	346	422
1287	352	417
1286	353	419
1285	354	419
1284	354	420
1283	353	418
1282	352	419
1281	353	418
1280	352	417
1279	352	417
1278	352	416
1277	352	417
1276	352	417
1275	345	415
1274	353	417
1273	352	416
1272	353	416
1271	353	416
1270	353	417
1269	354	418
1268	353	416
1267	352	414
1266	352	414
1265	350	410
1264	344	417
1263	351	419
1262	346	417
1261	351	417
1260	348	413
1259	350	414
1258	350	414
1257	348	414
1256	350	414
1255	351	414
1254	424	447
1253	434	437
1252	438	425
1251	438	426
1250	272	340
1249	271	340
1248	342	321
1247	335	321
1246	335	321
1245	335	321
1244	335	322
1243	326	316
1242	315	309
1241	309	305
1240	311	305
1239	325	315
1238	318	310
1237	332	322
1236	476	346
1235	479	344
1234	478	343
1233	478	343
1232	477	343
1231	470	337
1230	471	337
1229	503	476
1228	508	478
1227	506	477
1226	500	473
1225	502	475
1224	503	476
1223	503	476
1222	504	543
1221	501	541
1220	497	534
1219	494	530
1218	491	540
1217	504	542
1216	504	543
1215	499	519
1214	480	544
1213	480	544
1212	483	545
1211	480	544
1210	382	376
1209	365	360
1208	369	363
1207	365	360
1206	365	359
1205	365	360
1204	366	356
1203	365	355
1202	366	356
1201	359	337
1200	448	449
1199	456	448
1198	452	445
1197	453	445
1196	450	450
1195	449	450
1194	433	452
1193	430	448
1192	433	452
1191	433	452
1190	442	459
1189	433	452
1188	433	452
1187	445	449
1186	451	472
1185	448	469
1184	442	469
1183	479	463
1182	454	463
1181	460	461
1180	460	461
1179	465	468
1178	463	463
1177	462	462
1176	458	462
1175	459	469
1174	461	461
1173	454	471
1172	454	471
1171	463	460
1170	463	459
1169	458	458
1168	465	460
1167	463	460
1166	463	460
1165	463	459
1164	460	458
1163	460	457
1162	467	446
1161	467	446
1160	468	447
1159	468	445
1158	468	445
1157	459	457
1156	461	453
1155	461	453
1154	474	437
1153	439	459
1152	458	451
1151	458	452
1150	457	449
1149	458	448
1148	459	452
1147	459	452
1146	457	449
1145	458	450
1144	453	455
1143	453	455
1142	454	456
1141	454	456
1140	457	457
1139	456	457
1138	457	457
1137	457	458
1136	452	455
1135	455	456
1134	457	456
1133	456	458
1132	456	457
1131	456	457
1130	454	457
1129	455	457
1128	456	458
1127	453	456
1126	454	456
1125	456	454
1124	456	454
1123	457	456
1122	456	456
1121	454	455
1120	455	454
1119	455	454
1118	453	456
1117	454	455
1116	455	453
1115	453	455
1114	454	454
1113	454	454
1112	455	455
1111	455	455
1110	456	455
1109	456	456
1108	456	456
1107	454	462
1106	455	462
1105	454	459
1104	454	457
1103	455	462
1102	455	460
1101	455	460
1100	455	458
1099	453	459
1098	452	457
1097	451	460
1096	450	459
1095	452	458
1094	451	459
1093	451	462
1092	450	460
1091	453	462
1090	450	452
1089	451	452
1088	458	459
1087	458	462
1086	458	462
1085	458	459
1084	450	452
1083	450	452
1082	451	452
1081	458	458
1080	452	450
1079	451	452
1078	458	444
1077	449	462
1076	448	461
1075	444	462
1074	445	465
1073	449	462
1072	449	462
1071	445	455
1070	447	463
1069	448	461
1068	451	457
1067	450	456
1066	449	458
1065	447	455
1064	450	459
1063	477	383
1062	477	383
1061	478	388
1060	476	387
1059	476	388
1058	476	385
1057	477	383
1056	483	403
1055	483	404
1054	483	403
1053	474	375
1052	474	375
1051	480	387
1050	345	291
1049	349	294
1048	356	293
1047	360	294
1046	355	291
1045	355	291
1044	356	293
1043	362	296
1042	359	294
1041	357	294
1040	357	295
1039	357	295
1038	358	297
1037	359	291
1036	356	294
1035	237	410
1034	241	409
1033	248	420
1032	253	419
1031	462	342
1030	462	342
1029	465	338
1028	449	333
1027	450	334
1026	468	351
1025	469	342
1024	469	346
1023	469	341
1022	469	345
1021	468	351
1020	468	351
1019	465	344
1018	468	346
1017	469	346
1016	468	345
1015	467	351
1014	466	344
1013	258	372
1012	257	368
1011	256	369
1010	261	368
1009	257	368
1008	257	353
1007	256	371
1006	256	370
1005	256	370
1004	257	370
1003	268	382
1002	275	384
1001	261	372
1000	265	372
999	248	375
998	229	364
997	238	367
996	238	367
995	231	364
994	231	364
993	236	366
992	235	366
991	238	367
990	242	370
989	349	307
988	349	307
987	347	306
986	351	308
985	349	307
984	342	304
983	342	321
982	320	296
981	329	299
980	325	297
979	324	297
978	400	362
977	397	360
976	384	361
975	390	363
974	387	363
973	397	360
972	390	363
971	387	352
970	388	354
969	394	360
968	414	368
967	406	366
966	404	367
965	423	377
964	420	377
963	416	372
962	416	372
961	414	361
960	414	357
959	412	355
958	426	386
957	427	390
956	436	382
955	403	354
954	403	354
953	402	352
952	338	504
951	343	487
950	338	504
949	343	487
948	336	489
947	346	495
946	360	495
945	359	495
944	336	490
943	341	492
942	341	492
941	340	491
940	343	493
939	344	495
938	346	495
937	347	495
936	346	495
935	344	495
934	348	494
933	335	514
932	339	516
931	340	517
930	336	514
929	282	342
928	279	342
927	277	342
926	276	341
925	288	334
924	432	471
923	431	472
922	430	473
921	406	498
920	418	443
919	276	432
918	282	436
917	287	435
916	287	435
915	280	436
914	276	431
913	276	445
912	275	446
911	277	445
910	279	444
909	274	433
908	276	431
907	281	481
906	279	444
905	284	443
904	283	443
903	283	443
902	282	455
901	286	453
900	290	451
899	284	446
898	272	477
897	276	478
896	276	480
895	300	454
894	280	478
893	451	407
892	452	408
891	455	409
890	452	408
889	452	408
888	452	407
887	343	355
886	339	354
885	344	360
884	342	360
883	343	360
882	415	341
881	415	341
880	418	328
879	417	327
878	415	324
877	415	324
876	418	324
875	418	324
874	415	324
873	416	326
872	415	328
871	415	324
870	416	319
869	428	330
868	418	324
867	417	320
866	417	320
865	417	320
864	416	320
863	417	319
862	417	318
861	417	318
860	416	318
859	416	318
858	396	311
857	399	311
856	392	319
855	390	317
854	406	318
853	409	328
852	412	328
851	414	322
850	412	324
849	414	322
848	413	321
847	413	321
846	409	318
845	411	319
844	411	319
843	411	319
842	416	319
841	412	320
840	412	317
839	422	335
838	437	327
837	433	325
836	435	326
835	422	335
834	431	327
833	431	327
832	428	330
831	431	327
830	432	327
829	434	326
828	514	494
827	514	494
826	518	501
825	503	505
824	513	493
823	511	492
822	512	503
821	503	505
820	510	493
819	511	492
818	513	480
817	514	481
816	515	481
815	515	481
814	514	480
813	514	480
812	516	482
811	516	482
810	382	296
809	381	294
808	380	295
807	371	332
806	373	333
805	374	333
804	380	339
803	380	340
802	378	337
801	366	325
800	368	326
799	364	324
798	361	324
797	354	317
796	357	320
795	365	337
794	366	337
793	514	464
792	513	464
791	508	447
790	264	440
789	261	438
788	261	437
787	258	433
786	260	439
785	259	437
784	259	437
783	260	439
782	260	439
781	265	439
780	257	436
779	263	440
778	264	439
777	258	435
776	263	438
775	262	437
774	260	436
773	259	436
772	261	441
771	261	441
770	257	452
769	254	453
768	255	453
767	257	452
766	258	444
765	257	452
764	257	446
763	257	440
762	258	441
761	239	440
760	257	440
759	241	430
758	255	447
757	254	453
756	257	447
755	254	446
754	255	446
753	268	449
752	275	446
751	268	449
750	268	400
749	270	462
748	272	444
747	275	446
746	272	465
745	268	440
744	271	444
743	263	476
742	261	475
741	243	431
740	248	433
739	250	434
738	254	434
737	255	435
736	268	449
735	273	453
734	260	471
733	262	443
732	262	451
731	263	451
730	263	451
729	263	451
728	262	451
727	245	458
726	264	444
725	278	403
724	267	400
723	275	401
722	257	471
721	262	443
720	262	442
719	246	450
718	243	445
717	258	470
716	257	469
715	266	445
714	368	304
713	382	314
712	386	316
711	370	304
710	374	311
709	379	312
708	382	314
707	383	314
706	375	313
705	368	294
704	372	296
703	375	313
702	376	312
701	394	308
700	386	316
699	355	318
698	357	318
697	288	348
696	289	346
695	470	480
694	463	498
693	506	381
692	505	380
691	485	421
690	485	421
689	490	417
688	489	420
687	489	416
686	489	416
685	490	417
684	461	414
683	497	418
682	489	417
681	490	416
680	467	416
679	489	419
678	486	420
677	486	420
676	485	421
675	515	428
674	507	426
673	504	417
672	474	428
671	475	428
670	496	398
669	483	398
668	484	417
667	483	405
666	483	398
665	484	412
664	484	417
663	484	412
662	483	402
661	483	402
660	484	403
659	484	417
658	482	387
657	430	584
656	430	590
655	425	210
654	431	214
653	429	213
652	433	216
651	419	208
650	429	223
649	411	208
648	419	225
647	429	239
646	436	228
645	419	225
644	419	226
643	473	488
642	497	506
641	483	508
640	494	490
639	496	500
638	497	501
637	495	495
636	494	491
635	495	496
634	494	491
633	494	491
632	503	506
631	494	491
630	503	506
629	502	506
628	386	475
627	391	490
626	386	475
625	386	475
624	391	489
623	390	498
622	398	460
621	389	498
620	387	497
619	385	496
618	385	496
617	389	497
616	292	436
615	294	439
614	291	443
613	293	443
612	291	443
611	293	443
610	298	442
609	293	437
608	291	443
607	295	450
606	302	454
605	301	453
604	343	374
603	337	388
602	338	389
601	338	386
600	330	382
599	328	370
598	326	375
597	344	408
596	336	394
595	334	391
594	333	391
593	342	407
592	341	416
591	344	415
590	333	397
589	333	398
588	341	413
587	340	407
586	337	402
585	341	416
584	340	411
583	343	379
582	331	406
581	331	406
580	330	405
579	332	403
578	332	403
577	331	403
576	329	404
575	329	404
574	330	408
573	331	408
572	332	408
571	332	408
570	328	409
569	327	408
568	318	401
567	309	400
566	330	412
565	320	401
564	322	398
563	318	396
562	314	400
561	317	403
560	316	400
559	338	415
558	341	416
557	341	416
556	342	421
555	341	416
554	333	398
553	328	402
552	336	406
551	336	405
550	336	405
549	323	399
548	326	400
547	321	403
546	326	408
545	327	387
544	285	394
543	285	394
542	285	394
541	285	394
540	293	372
539	299	372
538	297	369
537	296	368
536	296	368
535	297	369
534	307	365
533	315	366
532	307	365
531	302	365
530	312	351
529	312	351
528	332	345
527	312	351
526	327	345
525	479	542
524	480	544
523	479	544
522	478	543
521	477	543
520	470	534
519	472	535
518	472	535
517	465	560
516	477	533
515	378	595
514	382	580
513	382	580
512	383	600
511	382	599
510	381	575
509	383	594
508	382	577
507	381	576
506	387	580
505	388	581
504	388	581
503	384	578
502	380	576
501	381	577
500	379	579
499	395	598
498	395	598
497	404	593
496	391	603
495	391	603
494	387	598
493	396	606
492	401	589
491	398	588
490	395	605
489	385	612
488	382	563
487	382	565
486	383	563
485	302	472
484	302	472
483	304	472
482	305	462
481	325	436
480	327	435
479	328	435
478	328	434
477	328	434
476	329	434
475	326	436
474	328	434
473	333	432
472	333	432
471	333	434
470	331	433
469	336	433
468	331	430
467	331	430
466	321	434
465	324	436
464	322	435
463	321	435
462	320	439
461	323	439
460	323	439
459	319	439
458	324	436
457	320	439
456	391	419
455	386	426
454	391	442
453	388	439
452	378	420
451	384	405
450	382	422
449	380	433
448	485	337
447	479	331
446	478	330
445	481	333
444	483	321
443	485	321
442	487	320
441	487	319
440	480	315
439	474	326
438	474	326
437	469	336
436	468	322
435	468	325
434	464	325
433	469	325
432	468	325
431	468	325
430	468	325
429	501	313
428	504	312
427	468	334
426	469	333
425	343	564
424	364	601
423	361	563
422	360	562
421	356	544
420	362	584
419	342	563
418	371	579
417	370	578
416	366	578
415	366	578
414	365	579
413	534	413
412	527	408
411	524	438
410	537	398
409	332	560
408	330	558
407	333	560
406	333	560
405	330	529
404	328	536
403	328	536
402	335	559
401	336	563
400	335	563
399	337	550
398	335	547
397	335	547
396	330	528
395	337	544
394	336	544
393	336	543
392	323	381
391	318	368
390	323	381
389	324	367
388	302	397
387	304	398
386	307	398
385	317	368
384	377	378
383	368	390
382	368	390
381	377	378
380	378	384
379	372	382
378	375	383
377	377	385
376	373	383
375	360	377
374	369	377
373	369	377
372	360	391
371	404	408
370	491	459
369	492	461
368	492	461
367	491	456
366	484	469
365	484	469
364	492	461
363	477	462
362	491	472
361	487	472
360	497	456
359	501	464
358	495	471
357	493	343
356	496	346
355	497	347
354	497	347
353	493	343
352	492	342
351	491	340
350	459	341
349	450	334
348	455	337
347	450	335
346	451	354
345	448	356
344	456	351
343	452	363
342	452	363
341	449	367
340	448	367
339	452	362
338	452	362
337	452	361
336	450	334
335	381	462
334	383	469
333	383	469
332	379	461
331	378	477
330	373	464
329	379	461
328	378	460
327	386	474
326	385	470
325	385	470
324	372	463
323	386	475
322	387	473
321	399	428
320	396	429
319	389	427
318	388	427
317	388	427
316	390	427
315	407	435
314	405	433
313	399	431
312	401	449
311	408	436
310	417	421
309	423	410
308	412	428
307	393	419
306	412	438
305	410	437
304	409	436
303	415	441
302	415	440
301	413	439
300	412	421
299	385	265
298	386	267
297	386	266
296	387	265
295	432	472
294	432	471
293	410	307
292	409	306
291	403	286
290	396	287
289	401	287
288	405	308
287	405	308
286	403	286
285	401	288
284	398	293
283	402	287
282	401	288
281	403	287
280	414	282
279	417	290
278	409	286
277	228	404
276	232	401
275	230	395
274	312	432
273	306	440
272	306	440
271	306	440
270	309	440
269	303	435
268	306	441
267	303	436
266	306	440
265	315	436
264	314	440
263	314	440
262	311	440
261	311	440
260	301	441
259	298	442
258	302	441
257	304	446
256	304	447
255	300	445
254	301	441
253	311	441
252	311	442
251	354	408
250	354	408
249	354	408
248	355	413
247	364	408
246	353	414
245	351	406
244	351	405
243	352	408
242	353	413
241	355	406
240	355	417
239	356	419
238	356	419
237	354	416
236	353	415
235	408	541
234	408	541
233	405	536
232	405	536
231	262	560
230	267	525
229	264	524
228	268	526
227	268	526
226	268	526
225	260	519
224	256	511
223	448	334
222	444	330
221	449	334
220	446	336
219	446	336
218	447	335
217	438	369
216	438	369
215	436	363
214	439	329
213	441	374
212	430	350
211	402	503
210	402	503
209	407	511
208	412	514
207	411	513
206	411	513
205	402	503
204	408	505
203	401	510
202	401	510
201	401	510
